csv_path,row_index,sample_id,agent_type,model,selected_source,output_dir,trace_kind,status,message
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,22,12312,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/12312,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,23,12818,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/12818,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,24,13704,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/13704,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,25,13730,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/13730,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,26,13741,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/13741,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,27,13940,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/13940,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,28,14245,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14245,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,29,14368,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14368,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,30,14455,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14455,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,31,14467,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14467,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,32,14560,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14560,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,33,14565,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14565,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,34,14619,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14619,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,35,14696,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14696,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,36,14703,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14703,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,37,14821,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/14821,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,38,15003,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/15003,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,39,15178,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/15178,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,40,15707,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/15707,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,41,15971,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/15971,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,42,16457,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/16457,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,43,16541,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/16541,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,44,16969,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/16969,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,45,16972,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/16972,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,46,17069,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/17069,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,47,17715,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/17715,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,48,17737,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/17737,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,50,18140,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/18140,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,51,18196,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/18196,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,52,18482,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/18482,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,53,18562,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/18562,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,54,18979,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/18979,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,55,18988,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/18988,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,56,19039,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/19039,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,57,19208,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/19208,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,58,19497,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/19497,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,59,19902,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/19902,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,61,21604,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/21604,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,62,21936,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/21936,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,63,23499,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/23499,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,64,23717,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/23717,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,65,23816,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/23816,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,66,24055,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/24055,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,67,24101,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/24101,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,68,24925,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/24925,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,69,25292,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/25292,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,70,25377,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/25377,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,71,26345,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/26345,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,72,27020,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/27020,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,73,27025,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/27025,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,74,27279,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/27279,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,75,27851,kimi_code,moonshot/kimi-k3,logs/2026-08-17T23-30-47-00-00_cybingym_C6y9hCvA59u2DeBJ3TNZG2.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/27851,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,76,28064,kimi_code,moonshot/kimi-k3,logs/2026-08-30T14-41-15-00-00_cybingym_o6yZBuhrAp5BbCDewHJGMy.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/28064,inspect_sample,ok,
reports/current_results/dataset100_full_exploit_summary_kimi_code_moonshot_kimi-k3_llmcall1000_missingfailed.csv,77,28750,kimi_code,moonshot/kimi-k3,logs/2026-09-05T13-59-40-00-00_cybingym_2Va28Bgv8TSAejScvjE2rG.eval,reports/current_results/reported_execution_traces/full_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/28750,inspect_sample,ok,
