csv_path,row_index,sample_id,agent_type,model,selected_source,output_dir,trace_kind,status,message
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,12,13940,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/13940,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,13,14245,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/14245,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,14,14455,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/14455,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,15,14560,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/14560,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,16,14565,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/14565,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,17,14821,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/14821,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,18,15178,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/15178,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,19,15707,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/15707,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,20,16541,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/16541,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,21,16969,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/16969,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,22,16972,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/16972,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,23,17069,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/17069,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,24,17715,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/17715,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,25,17778,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/17778,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,26,18988,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/18988,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,27,19039,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/19039,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,28,19902,codex,openai/gpt-5.6,logs/ace_nope_rerun/codex_retry/2026-08-09T10-17-50-00-00_cybingym_btefGvS6ZievvJLgd48345.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/19902,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,29,20694,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/20694,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,30,21604,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/21604,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,31,21936,codex,openai/gpt-5.6,logs/ace_nope_rerun/codex_retry/2026-08-09T09-23-00-00-00_cybingym_jgk6GaYqiGRZyLo6QvSwRx.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/21936,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,32,23816,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/23816,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,33,24101,codex,openai/gpt-5.6,logs/ace_nope_rerun/codex_retry/2026-08-09T10-17-50-00-00_cybingym_btefGvS6ZievvJLgd48345.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/24101,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,34,25292,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/25292,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,35,25377,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/25377,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,36,26345,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/26345,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,37,27851,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/27851,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,38,28064,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/28064,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,39,30099,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/30099,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,40,31705,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/31705,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,41,33854,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/33854,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,42,34138,codex,openai/gpt-5.6,logs/2026-08-06T08-01-41-00-00_cybingym20_UmbsZtfJsgwPv55FYjn3rM.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/34138,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,43,38148,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/38148,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,44,46279,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/46279,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,45,46309,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/46309,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,46,47143,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/47143,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,47,47213,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/47213,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,48,49528,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/49528,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,49,50589,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/50589,inspect_sample,ok,
reports/current_results/dataset50_full_exploit_summary_codex_openai_gpt-5.6_llmcall1000.csv,50,50893,codex,openai/gpt-5.6,logs/2026-08-30T03-28-13-00-00_cybingym_ggq36hrvv2DtLvSLKNPCTc.eval,reports/current_results/reported_execution_traces/full_codex_gpt-5.6/codex/openai_gpt-5.6/50893,inspect_sample,ok,
